recipeId,slug,title,sourceName,visualType,visualConfidence,reviewStatus,status,targetFilename,imagePath,thumbnailPath,imagePrompt
nosalty-sargaborso-fozelek,sargaborso-fozelek,Sárgaborsó főzelék,Nosalty,plated-main,low,needs-review,generated,sargaborso-fozelek.webp,/assets/recipes/images/sargaborso-fozelek.webp,/assets/recipes/images/thumbnails/sargaborso-fozelek.webp,"Recipe title: Sárgaborsó főzelék. Create a plated homemade family meal with visible sargaborso, fustolt szalonna, hagyma, paprika, ecet. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sargaborso, fustolt szalonna, hagyma, paprika, ecet. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sargarepa-kremleves-gyomberrel,sargarepa-kremleves-gyomberrel,Sárgarépa krémleves gyömbérrel,Nosalty,soup,high,needs-review,generated,sargarepa-kremleves-gyomberrel.webp,/assets/recipes/images/sargarepa-kremleves-gyomberrel.webp,/assets/recipes/images/thumbnails/sargarepa-kremleves-gyomberrel.webp,"Recipe title: Sárgarépa krémleves gyömbérrel. Create a bowl of soup with visible sargarepa, gyomber, kokusztej, hagyma, zoldsegalaple. The dish must read visually as a bowl of soup served hot, with the broth or creamy texture clearly visible. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sargarepa, gyomber, kokusztej, hagyma, zoldsegalaple. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sargarepa-kremleves-naranccsal,sargarepa-kremleves-naranccsal,Sárgarépa krémleves naranccsal,Nosalty,soup,high,needs-review,generated,sargarepa-kremleves-naranccsal.webp,/assets/recipes/images/sargarepa-kremleves-naranccsal.webp,/assets/recipes/images/thumbnails/sargarepa-kremleves-naranccsal.webp,"Recipe title: Sárgarépa krémleves naranccsal. Create a bowl of soup with visible sargarepa, narancs, gyomber, hagyma, zoldsegalaple. The dish must read visually as a bowl of soup served hot, with the broth or creamy texture clearly visible. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sargarepa, narancs, gyomber, hagyma, zoldsegalaple. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sargarepas-gyomberes-csirkecurry,sargarepas-gyomberes-csirkecurry,Sárgarépás gyömbéres csirkecurry,Nosalty,stew,high,needs-review,generated,sargarepas-gyomberes-csirkecurry.webp,/assets/recipes/images/sargarepas-gyomberes-csirkecurry.webp,/assets/recipes/images/thumbnails/sargarepas-gyomberes-csirkecurry.webp,"Recipe title: Sárgarépás gyömbéres csirkecurry. Create a hearty stew or one-pot meal with visible csirkemell, sargarepa, kokusztej, curry por, gyomber. The dish must read visually as a hearty stew, ragu, or one-pot meal in a shallow bowl or plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: csirkemell, sargarepa, kokusztej, curry por, gyomber. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sargarepas-meggyes-torta,sargarepas-meggyes-torta,Sárgarépás-meggyes torta,Nosalty,cake-slice,medium,pending,missing,sargarepas-meggyes-torta.webp,/assets/recipes/images/sargarepas-meggyes-torta.webp,/assets/recipes/images/thumbnails/sargarepas-meggyes-torta.webp,"Recipe title: Sárgarépás-meggyes torta. Create a plated homemade dessert slice with visible finomliszt, sutopor vagy szodabikarbona, kaveskanal fahej, 15 dkg sargarepa, kokuszreszelek. The dish must read visually as a plated slice or piece of homemade dessert with visible layers or texture. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: finomliszt, sutopor vagy szodabikarbona, kaveskanal fahej, 15 dkg sargarepa, kokuszreszelek. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-egyszeru-kremes-gyumolcsleves,selymes-kremes-gyumolcsleves-a-nyar-legjavabol,Selymes-krémes gyümölcsleves a nyár legjavából,Nosalty,cake-slice,medium,needs-review,generated,selymes-kremes-gyumolcsleves-a-nyar-legjavabol.webp,/assets/recipes/images/selymes-kremes-gyumolcsleves-a-nyar-legjavabol.webp,/assets/recipes/images/thumbnails/selymes-kremes-gyumolcsleves-a-nyar-legjavabol.webp,"Recipe title: Selymes-krémes gyümölcsleves a nyár legjavából. Create a plated homemade dessert slice with visible alma 2db, 3db barmilyen barack, banan 2db, meggy, piros ribizli. The dish must read visually as a plated slice or piece of homemade dessert with visible layers or texture. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: alma 2db, 3db barmilyen barack, banan 2db, meggy, piros ribizli. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertes-belly-konfitalva,sertes-belly-konfitalva,Sertés belly konfitálva,Nosalty,plated-main,low,needs-review,generated,sertes-belly-konfitalva.webp,/assets/recipes/images/sertes-belly-konfitalva.webp,/assets/recipes/images/thumbnails/sertes-belly-konfitalva.webp,"Recipe title: Sertés belly konfitálva. Create a plated homemade family meal with visible serteshas, kakukkfu, rozmaring. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: serteshas, kakukkfu, rozmaring. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertes-csulok-babagyon,sertes-csulok-babagyon,Sertés csülök babágyon,Nosalty,plated-main,low,needs-review,generated,sertes-csulok-babagyon.webp,/assets/recipes/images/sertes-csulok-babagyon.webp,/assets/recipes/images/thumbnails/sertes-csulok-babagyon.webp,"Recipe title: Sertés csülök babágyon. Create a plated homemade family meal with visible fustolt csulok, szarazbab, hagyma, paprika, baberlevel. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: fustolt csulok, szarazbab, hagyma, paprika, baberlevel. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertes-shoulder-pulled-pork,sertes-shoulder-pulled-pork,Sertés shoulder pulled pork,Nosalty,plated-main,low,needs-review,generated,sertes-shoulder-pulled-pork.webp,/assets/recipes/images/sertes-shoulder-pulled-pork.webp,/assets/recipes/images/thumbnails/sertes-shoulder-pulled-pork.webp,"Recipe title: Sertés shoulder pulled pork. Create a plated homemade family meal with visible sertes lapocka, bbq szosz, paprika, barna cukor, fokhagymapor. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sertes lapocka, bbq szosz, paprika, barna cukor, fokhagymapor. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertes-sorben-parolva,sertes-sorben-parolva,Sertés sörben párolva,Nosalty,plated-main,low,approved,generated,sertes-sorben-parolva.webp,/assets/recipes/images/sertes-sorben-parolva.webp,/assets/recipes/images/thumbnails/sertes-sorben-parolva.webp,"Recipe title: Sertés sörben párolva. Create a plated homemade family meal with visible sertescomb, sor, hagyma, baberlevel, komeny. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sertescomb, sor, hagyma, baberlevel, komeny. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertes-szuzermek-gombamartassal,sertes-szuzermek-gombamartassal,Sertés szűzérmék gombamártással,Nosalty,plated-main,low,needs-review,generated,sertes-szuzermek-gombamartassal.webp,/assets/recipes/images/sertes-szuzermek-gombamartassal.webp,/assets/recipes/images/thumbnails/sertes-szuzermek-gombamartassal.webp,"Recipe title: Sertés szűzérmék gombamártással. Create a plated homemade family meal with visible sertesszuz, gomba, tejszin, hagyma, kakukkfu. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sertesszuz, gomba, tejszin, hagyma, kakukkfu. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertes-szuzpecsenye-mezes-balzsamecetes-martasban,sertes-szuzpecsenye-mezes-balzsamecetes-martasban,Sertés szűzpecsenye mézes balzsamecetes mártásban,Nosalty,plated-main,low,needs-review,generated,sertes-szuzpecsenye-mezes-balzsamecetes-martasban.webp,/assets/recipes/images/sertes-szuzpecsenye-mezes-balzsamecetes-martasban.webp,/assets/recipes/images/thumbnails/sertes-szuzpecsenye-mezes-balzsamecetes-martasban.webp,"Recipe title: Sertés szűzpecsenye mézes balzsamecetes mártásban. Create a plated homemade family meal with visible sertesszuz, mez, balzsamecet, rozmaring. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sertesszuz, mez, balzsamecet, rozmaring. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-sertescomb-almas-martasban,sertescomb-almas-martasban,Sertéscomb almás mártásban,Nosalty,plated-main,low,approved,generated,sertescomb-almas-martasban.webp,/assets/recipes/images/sertescomb-almas-martasban.webp,/assets/recipes/images/thumbnails/sertescomb-almas-martasban.webp,"Recipe title: Sertéscomb almás mártásban. Create a plated homemade family meal with visible sertescomb, alma, alma cider, hagyma, kakukkfu. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: sertescomb, alma, alma cider, hagyma, kakukkfu. No text, no watermark, no logo, no brand packaging, no people, no hands."
nosalty-serteshus-ananaszos-szojaszoszban,serteshus-ananaszos-szojaszoszban,Sertéshús ananászos szójaszószban,Nosalty,plated-main,low,needs-review,generated,serteshus-ananaszos-szojaszoszban.webp,/assets/recipes/images/serteshus-ananaszos-szojaszoszban.webp,/assets/recipes/images/thumbnails/serteshus-ananaszos-szojaszoszban.webp,"Recipe title: Sertéshús ananászos szójaszószban. Create a plated homemade family meal with visible serteshus, ananasz, szojaszosz, gyomber. The dish must read visually as a plated homemade family meal on a ceramic plate. Style: realistic editorial food photography, warm natural daylight, cozy modern family kitchen, cream linen table, ceramic tableware, soft shadows, premium Family Flow look, clean composition. Camera: appetizing close-up or 3/4 tabletop framing with the food as the clear hero. Key ingredients: serteshus, ananasz, szojaszosz, gyomber. No text, no watermark, no logo, no brand packaging, no people, no hands."
